Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.0059651835 |
|    clip_fraction        | 0.0539       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.01        |
|    explained_variance   | 0.797        |
|    learning_rate        | 0.0003       |
|    loss                 | 53.1         |
|    n_updates            | 440          |
|    policy_gradient_loss | -0.00119     |
|    std                  | 0.663        |
|    value_loss           | 226          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -1e+03      |
| time/                   |             |
|    fps                  | 324         |
|    iterations           | 46          |
|    time_elapsed         | 290         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.008046089 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.994      |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 63.5        |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0079     |
|    std                  | 0.652       |
|    value_loss           | 123         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -990        |
| time/                   |             |
|    fps                  | 327         |
|    iterations           | 47          |
|    time_elapsed         | 293         |
|    total_timesteps      | 96256       |
| train/                  |             |
|    approx_kl            | 0.007451296 |
|    clip_fraction        | 0.0881      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.975      |
|    explained_variance   | 0.804       |
|    learning_rate        | 0.0003      |
|    loss                 | 93.1        |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00479    |
|    std                  | 0.632       |
|    value_loss           | 245         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -982         |
| time/                   |              |
|    fps                  | 330          |
|    iterations           | 48           |
|    time_elapsed         | 297          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0058560516 |
|    clip_fraction        | 0.0677       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.951       |
|    explained_variance   | 0.847        |
|    learning_rate        | 0.0003       |
|    loss                 | 93           |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00327     |
|    std                  | 0.622        |
|    value_loss           | 151          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -974         |
| time/                   |              |
|    fps                  | 333          |
|    iterations           | 49           |
|    time_elapsed         | 301          |
|    total_timesteps      | 100352       |
| train/                  |              |
|    approx_kl            | 0.0079302415 |
|    clip_fraction        | 0.0882       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.948       |
|    explained_variance   | 0.861        |
