Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
| time/                   |              |
|    fps                  | 963          |
|    iterations           | 46           |
|    time_elapsed         | 48           |
|    total_timesteps      | 47104        |
| train/                  |              |
|    approx_kl            | 0.0037859615 |
|    clip_fraction        | 0.0237       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.95        |
|    explained_variance   | -2.48e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 182          |
|    n_updates            | 180          |
|    policy_gradient_loss | 0.00119      |
|    std                  | 1.06         |
|    value_loss           | 660          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 221         |
|    ep_rew_mean          | -39.6       |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 47          |
|    time_elapsed         | 49          |
|    total_timesteps      | 48128       |
| train/                  |             |
|    approx_kl            | 0.004984775 |
|    clip_fraction        | 0.0154      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.96       |
|    explained_variance   | -1.87e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 322         |
|    n_updates            | 184         |
|    policy_gradient_loss | -0.00273    |
|    std                  | 1.06        |
|    value_loss           | 680         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 221         |
|    ep_rew_mean          | -39         |
| time/                   |             |
|    fps                  | 965         |
|    iterations           | 48          |
|    time_elapsed         | 50          |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.003063762 |
|    clip_fraction        | 0.0298      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.96       |
|    explained_variance   | -2.01e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 844         |
|    n_updates            | 188         |
|    policy_gradient_loss | 0.000838    |
|    std                  | 1.06        |
|    value_loss           | 1.71e+03    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 229          |
|    ep_rew_mean          | -38.5        |
| time/                   |              |
|    fps                  | 967          |
|    iterations           | 49           |
|    time_elapsed         | 51           |
|    total_timesteps      | 50176        |
| train/                  |              |
|    approx_kl            | 0.0036490692 |
|    clip_fraction        | 0.00928      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.96        |
|    explained_variance   | -1.3e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | 303          |
