Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    entropy_loss         | -1.16       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0003      |
|    loss                 | 78.1        |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00741    |
|    std                  | 0.767       |
|    value_loss           | 345         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -977        |
| time/                   |             |
|    fps                  | 669         |
|    iterations           | 46          |
|    time_elapsed         | 140         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.004353715 |
|    clip_fraction        | 0.0572      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.14       |
|    explained_variance   | 0.843       |
|    learning_rate        | 0.0003      |
|    loss                 | 63.5        |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00487    |
|    std                  | 0.75        |
|    value_loss           | 172         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -961         |
| time/                   |              |
|    fps                  | 662          |
|    iterations           | 47           |
|    time_elapsed         | 145          |
|    total_timesteps      | 96256        |
| train/                  |              |
|    approx_kl            | 0.0049926657 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.13        |
|    explained_variance   | 0.881        |
|    learning_rate        | 0.0003       |
|    loss                 | 98.2         |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00133     |
|    std                  | 0.753        |
|    value_loss           | 138          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -944        |
| time/                   |             |
|    fps                  | 661         |
|    iterations           | 48          |
|    time_elapsed         | 148         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.009220103 |
|    clip_fraction        | 0.0679      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.11       |
|    explained_variance   | 0.89        |
|    learning_rate        | 0.0003      |
|    loss                 | 49.2        |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.00663    |
|    std                  | 0.725       |
|    value_loss           | 108         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -938        |
| time/                   |             |
|    fps                  | 662         |
|    iterations           | 49          |
|    time_elapsed         | 151         |
|    total_timesteps      | 100352      |
| train/                  |             |
|    approx_kl            | 0.007407103 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.1        |
|    explained_variance   | 0.792       |
